ID,Año,Fecha,Publicacion,Fecha o numero fuente,Tipo documental,Ruta,Estado del indice real,Calidad de lectura,Entradas curadas,Pasajes automaticos,Pasajes OCR,Paginas detectadas,Temas,Uso en la web,Resumen para indice,Observaciones
785439dae1ef,1926,1926-07-01,El País Vasco,1926-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1926/1926-07-01 - El País Vasco.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
3931738f7a21,1926,1926-07-01,El Pueblo Vasco,1926-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1926/1926-07-01 - El Pueblo Vasco.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
510cd307404f,1926,1926-07-01,La Voz de Guipúzcoa - Diario Republicano,1926-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1926/1926-07-01 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
e5a2a738370a,1926,1926-07-04,El Bidasoa,1926-07-04,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1926/1926-07-04 - El Bidasoa.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,8,0,,"Alarde, cantineras, companias, musica",Referencia localizada por barrido textual,")ular se presentan en gran parada que no puede reflejarse en el blanco acompañante, ya que es consag | Cúmplenos también el expre­ genio en el negocio, hizo dinero, y el año permanecían acostadas al mue­ | Extraordinario origen del Alarde de San Marcial Fiesta cultural | ejemplar, porque el público se do de seminario y gozaba entre los zar, vivieron como en falansterio | excompañero de redacción, el conocía entonces su apellido. Ni im­ fesor en Ralisbona. Los filibuster",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
ffcf836a7834,1926,1926-07-04,La frontera semanario republicano - PH IRUN 0039,1926-07-04,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1926/1926-07-04 - La frontera semanario republicano - PH IRUN 0039.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"Alarde, companias, mandos, ritual",Referencia localizada por barrido textual,"El dia de San Marcial a pesar la | Plaza de Pi y Margall, 9-1° - IRUN siempre, acompañando en excelente | de luctuosa fecha haga olvidar en par. llos héroes acuden al Alarde llenos de | la lucha, y lo ha arrebatado cuando de la vida. de generalmente se trata de descargar en la quinta g | ra muchos y amarga en un momento rioso monte de San Marcial. ■A partir",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
314808776f5b,1926,1926-07-04,Uranzu,1926-07-04,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1926/1926-07-04 - Uranzu.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,4,0,,"Alarde, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"Al contemplar este año el Alarde, Ramuncho y con objet» de mojar un pular al aire libre (|U(' los mo | Argain y Arrambillet (franceses.) despidiénilnnos de la íiesta mejor voluntad y Inicti deseo de de M | a San Pedro y San Marcial lo agradecerán los vecinos del barrio tino Vallet. | dos rasos recuerdo entre otros a Qui­ Del Alarde casi es mejor callar, tos bailes pese al esmero que",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
13713fdcbd73,1927,1927,Programa de fiestas,1927A,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1927A.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"5, 6","companias, mandos, musica, ritual",Referencia localizada por OCR visual; revisar contra imagen original,| E Z E | pUz la Cn EN ; S o Z - Ez oe Saa m Y < Cambio - Valores - Cupones - n S b » S S Alatrerde d lde P Generol de l | = E 7 s 'r\)j —_Z - E | »5 urrr A El - < b ddz —tO0ZA — % pz MANUFACTURA | 3 | E a r;/ d aa JEIREZ - El GAMEE DE E H );,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
ead07c9413b7,1927,1927,Programa de fiestas,1927B,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1927B.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"1, 3","alarde, mandos, musica, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"N recorrerán la población con arreglo al itinerario sigutente : l = E E Pasco ee EEE Mayor: San Marcial, Pleza de Urda- | | l EEE lonte de San Marcial, k tradi Gez s% 1 i¡&-!",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1b5978528762,1927,1927,Programa de fiestas,1927C,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1927C.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
284173899cd3,1927,1927,Programa de fiestas,1927D,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1927D.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"2, 5","caballeria, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"en gegz ttz E GO S E 5 C mte las fentas de Lrón es de deade las - Encontraréis < u ee cagula y vc de -$ R a E Z io n y p | E [ GE Ge | romingos y jueves, del 10 de Julio al 2 de Octobre = Ío = ——oo———]¡¡/0———— E AE E EE E - T - - LINTERNERIA -",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
73ab5eb190f1,1927,1927-06-26,El Bidasoa,1927-06-26,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-06-26 - El Bidasoa.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"Alarde, companias",Referencia localizada por barrido textual,"SALEGUI CONTRA y ARC£ | Y para ponerse de acuerdo sobre la de once y media a una. libros de caballería, viene a morir cris­ | dar las novelas de Julio Verne que ponzoñosa de las vívoras, la más pe­ himno de San Marcial ¿quién | hacer en alfarería. Bolsas con yerbas horizonte... y quiénes son los más diestros. dos de sus dignos | nes muy gus^psaniente han ofrecido el alarde de erudición. Verdaderamente y otra dar trigo.",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
891a9c061778,1927,1927-06-29,La Constancia,1927-06-29,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-06-29 - La Constancia.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
4b7b40401a9a,1927,1927-06-30,El País Vasco,1927-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-06-30 - El País Vasco.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
6da6705beb60,1927,1927-06-30,El Pueblo Vasco,1927-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-06-30 - El Pueblo Vasco.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
74eb77a81e2e,1927,1927-06-30,La Voz de Guipúzcoa - Diario Republicano,1927-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-06-30 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
e201197f2d23,1927,1927-07-01,El País Vasco,1927-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-07-01 - El País Vasco.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
11cbc10d366e,1927,1927-07-01,El Pueblo Vasco,1927-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-07-01 - El Pueblo Vasco.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
b01d211863e3,1927,1927-07-01,La Voz de Guipúzcoa - Diario Republicano,1927-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-07-01 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; requiere OCR mejorado o lectura manual,Baja: OCR visual con timeout; requiere lectura manual,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
d233228ff13d,1927,1927-07-03,El Bidasoa,1927-07-03,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-07-03 - El Bidasoa.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"Alarde, companias, mandos",Referencia localizada por barrido textual,"Baztán y Cinco Villas. la danza agitada ^ e ahora impera; y San Martzial, menditik daña ikusgarri : (1) Chaqueta. | En efecto : los pueblos de la cuenca del Baztán y la ciudad de Irún. se pavoneen demasiado... San Ma | I GORA, SAN M ARTZIAL ! | Si de la vida, lo mejor es ser buenos, simultáneamente los cauces de que Irun'go neska San Martzial. | de San Pedro y San Marcial Se está celebrando en Bellas Artes,",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
d051b49950a9,1927,1927-07-03,La Voz de Guipúzcoa - Diario Republicano,1927-07-03,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1927/1927-07-03 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
017247fdaffd,1928,1928,Programa de fiestas,1928A,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1928A.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,1,1,3,caballeria,Referencia localizada por OCR visual; revisar contra imagen original,"E | Artículos de punto, la y seda para | , EE EEK dE BEO (Pz A UO e K HERMANOS | e s Tellechea E TEMPORADA DE VERANO Pro",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
2f2fe141a9d8,1928,1928,Programa de fiestas,1928B,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1928B.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"2, 5, 6","alarde, companias, mandos",Referencia localizada por OCR visual; revisar contra imagen original,"DE CONTFIANZA G GENERAL FREYRE, 1 ñ l | IRUN E oo | .3 N EE IN % i — A EE U N- I F | Z San Marcial l a E Si | — El General de las fuerzas del Alarde, | ddz de la Estación.",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
0931648a5e0d,1928,1928,Programa de fiestas,1928C,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1928C.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"1, 2, 6","musica, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"N r « A continuación las mismas bandas, precedidas de pifanos y entre el tambores, y a los acordes del popular ¿fimno de | Después que la ETZT de Ae celebran en el | TA - | EO b d de la Ciudad sea _e monte de San Marcial la , 74 H ET A 1 AE (7 | = = = | E O r D SO E Taller de Reparaciones í | Eí Oficina : Mayor n.99, 2.9 — Teléfonos 40 y 210 á E , Jaulas independi",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
97a30f3a0a95,1928,1928,Programa de fiestas,1928D,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1928D.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"1, 2, 6","caballeria, mandos, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"IE EE < » I [ | S Fe | —————|- | TEJIDOS - NOVEDADES - MERCERIA ;; A i;.º ALBAÑILERIA \ | CONFECCIONES DE TODAS CLASES E | U EEE H = IRUN \ e ñ E Venta de toda clase de calzado para señoras, | COLON, 12- 20 IRÚN H a = caballeros y niños. | Pasaje localizado por OCR visual",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
241fdc1beeed,1928,1928-06-17,El Bidasoa,1928-06-17,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1928/1928-06-17 - El Bidasoa.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,6,0,,"Alarde, companias, mandos, ritual",Referencia localizada por barrido textual,"R. I. F. ; IRUN : AVEN IDA D E LA ESTACION | comandante de artillería, profesor de le escucharon y rerih'ó innúmeras fe­ | cumentados, salvo el del señor Baróñ tirle en la Compañía de Jesús. Como quia. refugio fuera dulce d | poco alejidos del Stadium, y que des­ se hicieron votoj porque en la tem­ desinteresadamerjte. | —Caballero : asiento de tribuna, pa­ juventud depoitiva irunesa, que se de parte de todos y la tempo",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
